EmployeeID,Name,Department,JobRole,MonthlyIncome,OverTime,Attrition_Probability,Attrition_Risk_Level,EngagementScore,Engagement_Category,CurrentSkills,MissingSkills,SkillGapCount,UpskillingRecommendation
1173,Employee #1173,Research & Development,Laboratory Technician,3597.0,No,0.5292,HIGH,81.91,HIGH,"Excel, Sample Preparation, Data Entry","Lab Safety, Quality Control",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Six Sigma Quality Assurance & Process Improvement
1175,Employee #1175,Research & Development,Laboratory Technician,2515.0,Yes,0.3543,MEDIUM,58.51,MEDIUM,"Excel, Quality Control, Data Entry","Lab Safety, Sample Preparation",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Professional Skill Development: Sample Preparation
1177,Employee #1177,Research & Development,Laboratory Technician,4420.0,No,0.0133,LOW,74.43,MEDIUM,"Data Entry, Sample Preparation, Excel","Lab Safety, Quality Control",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Six Sigma Quality Assurance & Process Improvement
1179,Employee #1179,Sales,Sales Executive,6578.0,No,0.0656,LOW,92.75,HIGH,"Communication, Negotiation, Salesforce","CRM Software, Lead Generation, Excel",3,Professional Skill Development: CRM Software; B2B Digital Marketing & Modern Sales Pipelines
1180,Employee #1180,Research & Development,Research Scientist,4422.0,Yes,0.3913,MEDIUM,81.77,HIGH,"R, Python, Statistics, Lab Equipment","Data Analysis, Machine Learning",2,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
1182,Employee #1182,Research & Development,Manufacturing Director,10274.0,No,0.0167,LOW,81.55,HIGH,"Supply Chain, ERP, Lean Six Sigma","Operations Management, Budgeting",2,Professional Skill Development: Operations Management; Professional Skill Development: Budgeting
1184,Employee #1184,Research & Development,Healthcare Representative,5343.0,No,0.0264,LOW,59.77,MEDIUM,"Customer Service, Patient Care","Medical Records, EMR Software, Communication",3,Professional Skill Development: Medical Records; Healthcare Electronic Medical Records Administration
1185,Employee #1185,Research & Development,Laboratory Technician,2376.0,No,0.0439,LOW,79.82,HIGH,"Data Entry, Excel, Lab Safety","Sample Preparation, Quality Control",2,Professional Skill Development: Sample Preparation; Six Sigma Quality Assurance & Process Improvement
1188,Employee #1188,Sales,Sales Executive,5346.0,No,0.7039,HIGH,59.12,MEDIUM,"Communication, CRM Software, Excel","Salesforce, Negotiation, Lead Generation",3,Salesforce CRM Administrator & Cloud Management; Professional Skill Development: Negotiation
1190,Employee #1190,Sales,Sales Representative,2827.0,No,0.0301,LOW,76.2,HIGH,"Customer Service, CRM, Communication","Cold Calling, Salesforce",2,Professional Skill Development: Cold Calling; Salesforce CRM Administrator & Cloud Management
1191,Employee #1191,Research & Development,Manager,19943.0,No,0.0052,LOW,94.64,HIGH,"Strategic Planning, Project Management","Leadership, Budgeting, Performance Management",3,Professional Skill Development: Leadership; Professional Skill Development: Budgeting
1192,Employee #1192,Research & Development,Laboratory Technician,3131.0,No,0.0076,LOW,93.19,HIGH,"Excel, Lab Safety, Data Entry, Quality Control",Sample Preparation,1,Professional Skill Development: Sample Preparation
1193,Employee #1193,Research & Development,Research Scientist,2552.0,No,0.1987,LOW,63.21,MEDIUM,"Data Analysis, Machine Learning, Python, R","Statistics, Lab Equipment",2,Professional Skill Development: Statistics; Professional Skill Development: Lab Equipment
1195,Employee #1195,Research & Development,Research Scientist,4477.0,Yes,0.1358,LOW,85.84,HIGH,"Machine Learning, Python, Data Analysis","Statistics, R, Lab Equipment",3,Professional Skill Development: Statistics; Statistical Computing & Data Visualization in R
1196,Employee #1196,Research & Development,Manufacturing Director,6474.0,No,0.0022,LOW,81.6,HIGH,"Supply Chain, Budgeting","Operations Management, ERP, Lean Six Sigma",3,Professional Skill Development: Operations Management; Professional Skill Development: ERP
1198,Employee #1198,Research & Development,Laboratory Technician,3033.0,No,0.7284,HIGH,90.21,HIGH,"Lab Safety, Data Entry, Sample Preparation, Quality Control",Excel,1,Professional Skill Development: Excel
1200,Employee #1200,Research & Development,Research Scientist,2936.0,Yes,0.0847,LOW,92.86,HIGH,"Statistics, Python, Lab Equipment, Data Analysis","R, Machine Learning",2,Statistical Computing & Data Visualization in R; Applied Machine Learning & MLOps Specialization
1201,Employee #1201,Research & Development,Manager,18606.0,No,0.0007,LOW,64.85,MEDIUM,"Project Management, Strategic Planning, Budgeting","Leadership, Performance Management",2,Professional Skill Development: Leadership; Professional Skill Development: Performance Management
1202,Employee #1202,Research & Development,Research Scientist,2168.0,Yes,0.3733,MEDIUM,84.43,HIGH,"Python, Data Analysis, R","Statistics, Machine Learning, Lab Equipment",3,Professional Skill Development: Statistics; Applied Machine Learning & MLOps Specialization
1203,Employee #1203,Research & Development,Research Scientist,2853.0,Yes,0.4103,MEDIUM,66.25,MEDIUM,"R, Lab Equipment, Python, Statistics","Data Analysis, Machine Learning",2,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
1204,Employee #1204,Sales,Manager,17048.0,No,0.1778,LOW,72.55,MEDIUM,"Budgeting, Performance Management, Leadership, Project Management",Strategic Planning,1,Executive Leadership & Strategic Workforce Planning
1206,Employee #1206,Research & Development,Research Scientist,2290.0,No,0.0654,LOW,58.64,MEDIUM,"R, Data Analysis, Python, Statistics","Machine Learning, Lab Equipment",2,Applied Machine Learning & MLOps Specialization; Professional Skill Development: Lab Equipment
1207,Employee #1207,Human Resources,Human Resources,3600.0,No,0.056,LOW,91.44,HIGH,"Payroll, Recruiting, Workday, Employee Relations","HRIS, Compliance",2,Modern HRIS Technology & HR Analytics Management; Professional Skill Development: Compliance
1210,Employee #1210,Research & Development,Research Scientist,2107.0,No,0.3451,MEDIUM,61.59,MEDIUM,"Python, Statistics, Lab Equipment, Machine Learning","Data Analysis, R",2,Professional Skill Development: Data Analysis; Statistical Computing & Data Visualization in R
1211,Employee #1211,Sales,Sales Executive,4115.0,No,0.1578,LOW,69.71,MEDIUM,"Lead Generation, Excel, Salesforce","CRM Software, Negotiation, Communication",3,Professional Skill Development: CRM Software; Professional Skill Development: Negotiation
1212,Employee #1212,Sales,Sales Executive,4327.0,No,0.1108,LOW,79.68,HIGH,"Lead Generation, CRM Software, Excel","Salesforce, Negotiation, Communication",3,Salesforce CRM Administrator & Cloud Management; Professional Skill Development: Negotiation
1215,Employee #1215,Research & Development,Manager,17856.0,No,0.0013,LOW,81.93,HIGH,"Budgeting, Leadership","Project Management, Strategic Planning, Performance Management",3,Professional Skill Development: Project Management; Executive Leadership & Strategic Workforce Planning
1216,Employee #1216,Research & Development,Laboratory Technician,3196.0,No,0.0745,LOW,59.23,MEDIUM,"Lab Safety, Data Entry","Sample Preparation, Quality Control, Excel",3,Professional Skill Development: Sample Preparation; Six Sigma Quality Assurance & Process Improvement
1217,Employee #1217,Research & Development,Research Director,19081.0,No,0.0053,LOW,94.31,HIGH,"Grant Writing, Leadership, Python, R&D Strategy",Data Analysis,1,Professional Skill Development: Data Analysis
1218,Employee #1218,Sales,Sales Executive,8966.0,Yes,0.0708,LOW,63.86,MEDIUM,"Excel, Communication, Salesforce, Lead Generation","CRM Software, Negotiation",2,Professional Skill Development: CRM Software; Professional Skill Development: Negotiation
1219,Employee #1219,Research & Development,Laboratory Technician,2210.0,No,0.375,MEDIUM,84.12,HIGH,"Data Entry, Quality Control, Sample Preparation","Lab Safety, Excel",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Professional Skill Development: Excel
1220,Employee #1220,Sales,Sales Executive,4539.0,No,0.1599,LOW,79.73,HIGH,"Negotiation, Communication, Lead Generation","CRM Software, Salesforce, Excel",3,Professional Skill Development: CRM Software; Salesforce CRM Administrator & Cloud Management
1221,Employee #1221,Research & Development,Laboratory Technician,2741.0,No,0.029,LOW,61.29,MEDIUM,"Sample Preparation, Quality Control, Data Entry, Excel",Lab Safety,1,ISO Certified Laboratory Safety & Bio-hazard Compliance
1224,Employee #1224,Research & Development,Laboratory Technician,3491.0,No,0.0478,LOW,78.15,HIGH,"Excel, Data Entry, Quality Control","Lab Safety, Sample Preparation",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Professional Skill Development: Sample Preparation
1225,Employee #1225,Research & Development,Research Scientist,4541.0,No,0.017,LOW,81.77,HIGH,"R, Lab Equipment, Data Analysis","Python, Statistics, Machine Learning",3,Advanced Python Programming & Data Science Masterclass; Professional Skill Development: Statistics
1226,Employee #1226,Sales,Sales Representative,2678.0,No,0.2618,MEDIUM,67.56,MEDIUM,"Customer Service, Communication, Salesforce, CRM",Cold Calling,1,Professional Skill Development: Cold Calling
1228,Employee #1228,Research & Development,Manufacturing Director,7379.0,No,0.0065,LOW,75.92,HIGH,"Operations Management, Budgeting, Lean Six Sigma, Supply Chain",ERP,1,Professional Skill Development: ERP
1231,Employee #1231,Human Resources,Human Resources,6272.0,No,0.0139,LOW,60.46,MEDIUM,"Workday, Compliance, HRIS, Payroll","Recruiting, Employee Relations",2,Professional Skill Development: Recruiting; Professional Skill Development: Employee Relations
1233,Employee #1233,Sales,Sales Executive,5220.0,Yes,0.0109,LOW,77.69,HIGH,"Communication, Negotiation, Salesforce, Excel","CRM Software, Lead Generation",2,Professional Skill Development: CRM Software; B2B Digital Marketing & Modern Sales Pipelines
1234,Employee #1234,Research & Development,Laboratory Technician,2743.0,No,0.2028,LOW,83.25,HIGH,"Excel, Lab Safety","Sample Preparation, Quality Control, Data Entry",3,Professional Skill Development: Sample Preparation; Six Sigma Quality Assurance & Process Improvement
1235,Employee #1235,Research & Development,Research Scientist,4998.0,Yes,0.0869,LOW,55.92,MEDIUM,"R, Python, Data Analysis, Lab Equipment","Statistics, Machine Learning",2,Professional Skill Development: Statistics; Applied Machine Learning & MLOps Specialization
1237,Employee #1237,Research & Development,Manufacturing Director,10252.0,Yes,0.2665,MEDIUM,93.7,HIGH,"Budgeting, Operations Management, Supply Chain, Lean Six Sigma",ERP,1,Professional Skill Development: ERP
1238,Employee #1238,Research & Development,Research Scientist,2781.0,No,0.0055,LOW,74.75,MEDIUM,"Python, Machine Learning, Lab Equipment","Data Analysis, Statistics, R",3,Professional Skill Development: Data Analysis; Professional Skill Development: Statistics
1239,Employee #1239,Sales,Sales Executive,6852.0,No,0.3071,MEDIUM,83.56,HIGH,"Lead Generation, Salesforce, CRM Software","Negotiation, Communication, Excel",3,Professional Skill Development: Negotiation; Professional Skill Development: Communication
1240,Employee #1240,Sales,Sales Executive,4950.0,No,0.079,LOW,74.13,MEDIUM,"Salesforce, Negotiation, Lead Generation, CRM Software, Excel",Communication,1,Professional Skill Development: Communication
1241,Employee #1241,Research & Development,Research Scientist,3579.0,Yes,0.0313,LOW,71.95,MEDIUM,"Python, R, Statistics","Data Analysis, Machine Learning, Lab Equipment",3,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
1242,Employee #1242,Research & Development,Research Director,13191.0,Yes,0.246,LOW,84.72,HIGH,"Python, Leadership, R&D Strategy, Grant Writing",Data Analysis,1,Professional Skill Development: Data Analysis
1243,Employee #1243,Sales,Sales Executive,10377.0,Yes,0.0691,LOW,88.55,HIGH,"CRM Software, Communication, Salesforce","Negotiation, Lead Generation, Excel",3,Professional Skill Development: Negotiation; B2B Digital Marketing & Modern Sales Pipelines
1244,Employee #1244,Research & Development,Research Scientist,2235.0,Yes,0.272,MEDIUM,57.18,MEDIUM,"Lab Equipment, Python, Machine Learning","Data Analysis, Statistics, R",3,Professional Skill Development: Data Analysis; Professional Skill Development: Statistics
1245,Employee #1245,Research & Development,Manufacturing Director,10502.0,No,0.0056,LOW,77.59,HIGH,"Supply Chain, Lean Six Sigma, Budgeting, Operations Management",ERP,1,Professional Skill Development: ERP
1246,Employee #1246,Research & Development,Research Scientist,2011.0,No,0.0022,LOW,93.71,HIGH,"Statistics, Machine Learning, Python, Data Analysis","R, Lab Equipment",2,Statistical Computing & Data Visualization in R; Professional Skill Development: Lab Equipment
1248,Employee #1248,Research & Development,Research Scientist,1859.0,Yes,0.5945,HIGH,82.16,HIGH,"Statistics, Data Analysis, Lab Equipment, Machine Learning","Python, R",2,Advanced Python Programming & Data Science Masterclass; Statistical Computing & Data Visualization in R
1249,Employee #1249,Research & Development,Research Scientist,3760.0,No,0.0069,LOW,68.75,MEDIUM,"Lab Equipment, Statistics, Python, R","Data Analysis, Machine Learning",2,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
1250,Employee #1250,Research & Development,Research Director,17779.0,No,0.0002,LOW,91.81,HIGH,"Grant Writing, Leadership, Data Analysis","R&D Strategy, Python",2,Professional Skill Development: R&D Strategy; Advanced Python Programming & Data Science Masterclass
1251,Employee #1251,Research & Development,Healthcare Representative,6833.0,Yes,0.1495,LOW,57.74,MEDIUM,"Customer Service, Communication, Patient Care","Medical Records, EMR Software",2,Professional Skill Development: Medical Records; Healthcare Electronic Medical Records Administration
1252,Employee #1252,Research & Development,Healthcare Representative,6812.0,No,0.0423,LOW,63.96,MEDIUM,"EMR Software, Communication, Medical Records, Patient Care",Customer Service,1,Professional Skill Development: Customer Service
1254,Employee #1254,Sales,Sales Executive,5171.0,No,0.0236,LOW,70.14,MEDIUM,"Negotiation, CRM Software, Excel, Communication","Salesforce, Lead Generation",2,Salesforce CRM Administrator & Cloud Management; B2B Digital Marketing & Modern Sales Pipelines
